p0,p1,p2,p3,p4,p5,objective,predicted,elapsed_sec
 , , ,50,32,128,22.2897045,1.624689589594774,46050.02476286888
 , , ,4,8,32,30.544563,1.6246898828830267,46328.30452680588
 , , ,20,128,256,14.535898,1.624692587172292,46468.33532810211
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,32,39.1264115,1.6247091813235683,46828.59263539314
 , , ,4,100,100,28.304813,1.6247159881202606,47093.73764491081
 , , ,4,128,256,14.525186999999999,1.6247228022861675,47233.577396154404
 , , ,4,32,32,29.855937,1.6247277080589744,47514.138575315475
 , , ,4,4,8,40.2735625,1.6247289319550953,47880.9106259346
 , , ,8,100,8,32.531532,1.6247309338544234,48186.818091630936
 , , ,16,20,256,14.5695595,1.6247473153857048,48328.071372509
 , , ,8,8,16,31.7641025,1.6247495013612248,48625.752747774124
 , , ,4,100,256,14.5566805,1.6247603871542078,48766.910069704056
 , , ,96,64,20,34.8779155,1.6247644216661403,49089.135773420334
 , , ,4,32,256,14.5070305,1.6247741688316855,49228.59098482132
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,50,32,37.260566499999996,1.6247787037379828,49572.78891277313
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,100,80,36.502321,1.6247797610397612,49911.13835954666
 , , ,128,128,256,14.8411835,1.6247873900365513,50055.6419365406
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,128,80,40.104943,1.6248314716273857,50427.362894535065
 , , ,100,16,8,37.034195499999996,1.6248439285863252,50776.89314246178
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,2048,256,16.308123000000002,1.6248469835079922,50932.16814208031
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,64,256,16.8742615,1.6248515889708384,51095.064479112625
 , , ,100,80,256,15.13137,1.6248741021930073,51239.03694629669
 , , ,32,16,128,21.593394,1.6248775842382026,51444.59284186363
 , , ,4,64,16,33.7785495,1.6248793079877744,51763.583530426025
 , , ,50,80,256,14.7976825,1.6248821268907463,51906.87048149109
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,8,32,27.873122000000002,1.6248879545993742,52165.90880274773
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,8,80,26.3013125,1.6248883441156519,52412.05580043793
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,64,80,34.044084999999995,1.6248987686387883,52729.94677209854
 , , ,50,32,256,15.0144805,1.6249002329744286,52872.972125291824
 , , ,128,16,32,29.408616000000002,1.6249105126393335,53141.75525474548
 , , ,4,50,32,30.722422,1.6249161760174702,53431.64851760864
 , , ,32,128,256,14.626503,1.6249475668357372,53573.51028895378
 , , ,8,128,256,14.529235499999999,1.6249521280331747,53712.78425741196
 , , ,32,128,20,32.0532085,1.6249563943328882,54012.5391561985
 , , ,100,2048,80,41.8679365,1.6249604573892475,54399.410109996796
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,128,16,40.2066165,1.6249644797765543,54770.0938243866
 , , ,4,50,16,33.977852,1.6249662274520675,55090.47611308098
 , , ,128,64,20,36.1562615,1.62497601253226,55420.35424494743
 , , ,100,16,256,14.926804,1.6249827468625584,55561.931624889374
 , , ,32,128,32,30.227109499999997,1.6249828482113693,55844.389900922775
 , , ,128,16,80,28.870592000000002,1.6249861416461546,56113.44858503342
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,128,4,45.966104,1.6249906392589537,56538.94722676277
 , , ,96,16,80,28.8401575,1.6249970074781528,56805.36498975754
 , , ,96,16,256,14.6589565,1.6250033943962712,56947.5344645977
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",80,16,256,16.058595,1.6250195336475766,57099.39960002899
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,64,256,15.7044225,1.6250227255640675,57249.65799212456
 , , ,96,80,4,39.8872935,1.6250267978220703,57624.50929284096
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,32,31.788224999999997,1.6250412145301896,57914.58123898506
 , , ,80,100,64,39.630182000000005,1.6250425543776426,58279.55941128731
 , , ,96,100,100,35.6863435,1.6250444071072223,58614.1133248806
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,128,256,16.0027175,1.6250499055999539,58767.316219091415
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",8,16,32,28.4373875,1.6250610783460333,59031.26834321022
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,8,256,15.672775,1.625061389213721,59182.466567754745
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,8,256,15.830871,1.625064692709961,59332.738919496536
 , , ,128,80,32,34.96730650000001,1.6250652284472018,59659.34376382828
 , , ,128,16,16,31.076419,1.6250754540430172,59947.82628798485
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,64,256,15.787089,1.625083903988033,60099.59118294716
 , , ,100,100,32,42.743075000000005,1.6250842376961956,60490.8616168499
 , , ,16,64,20,33.07752,1.6250860989801983,60798.783344745636
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,80,256,16.0471505,1.570389367254843,60954.27172064781
 , , ,128,16,20,30.591001,1.5873836765208498,61241.80312991142
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,32,64,33.6952185,1.5953427038727843,61555.341315984726
 , , ,8,20,50,31.10955,1.5982630759465655,61840.90982246399
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",64,128,16,40.570041,1.6001773468174803,62214.01182961464
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,64,20,39.316949,1.6059156095137435,62578.48717164993
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",16,128,256,16.810758999999997,1.6059171994538024,62739.618932724
 , , ,128,128,16,40.90418,1.6108417392438537,63113.54723787308
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,80,32,40.6543845,1.6117603350384333,63484.80901002884
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,20,8,39.3422555,1.613976653183075,63847.66674494743
 , , ,8,20,80,27.981112000000003,1.61424092615866,64110.27102351189
 , , ,50,50,8,41.1484105,1.6147396288241644,64484.1126203537
 , , ,16,2048,64,33.079924000000005,1.6148018756860054,64786.500849723816
 , , ,50,100,4,39.9142485,1.6148252732506865,65201.595530986786
 , , ,128,50,256,15.2667175,1.615051075055282,65345.36679148674
 , , ,16,32,64,30.338497500000003,1.6153019347934157,65623.16156411171
 , , ,32,50,256,14.645039,1.6156280384202064,65763.9171962738
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,100,256,16.082102,1.6156324272321567,65918.62326669693
 , , ,50,50,256,14.602083499999999,1.6157729149367321,66059.14653944969
 , , ,96,64,8,40.268565,1.615848903331325,66434.76830101013
 , , ,128,4,20,30.3903695,1.6167144046049744,66718.00091528893
 , , ,50,100,256,14.7585845,1.6169166747355717,66859.05824255943
 , , ,96,100,20,35.270298499999996,1.617322874186937,67185.38948345184
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,16,256,15.5001395,1.6182238281373467,67333.50833034515
 , , ,128,100,32,42.869567,1.6182467258799635,67729.05652570724
 , , ,16,8,50,29.474505999999998,1.618803510951568,68003.37365365028
 , , ,128,80,256,14.861126,1.6191083978645422,68146.4809949398
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,128,64,38.173482500000006,1.619313762252897,68499.27850079536
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",20,2048,256,16.6363,1.6196503625013445,68657.64463424683
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,8,16,32.835134499999995,1.6199720675838825,68959.93655204773
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,2048,8,47.291881000000004,1.6202012983449792,69395.65952420235
 , , ,80,100,20,33.510309500000005,1.6203969970336876,69706.81384754181
 , , ,4,100,128,21.7082605,1.6205470456438624,69910.78579950333
 , , ,50,128,20,32.583712,1.6205523949159273,70213.76338028908
 , , ,8,80,256,14.465355500000001,1.6209744785320672,70352.52256202698
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",4,8,256,15.575143,1.6209798745604027,70501.02112603188
 , , ,80,16,16,30.205919,1.6210396389078976,70782.89827132225
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,32,256,15.608567,1.6213069936779823,70932.54393458366
 , , ,16,8,8,35.3827795,1.6214816436064998,71262.23995041847
 , , ,4,80,100,27.97842,1.6216059394263915,71523.60348367691
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,80,8,40.067961499999996,1.621657025112184,71894.95723438263
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,20,100,28.056373,1.6217878519036562,72156.93050098419
 , , ,8,100,4,31.166876000000002,1.6218757911086306,72446.49160218239
 , , ,4,20,20,30.9579905,1.6219704649005016,72735.4645357132
 , , ,128,50,128,27.1835315,1.6220346055103545,72988.98279953003
 , , ,32,4,32,28.471542499999998,1.6220998664683213,73252.95481348038
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,32,256,15.896844,1.6221540676388642,73405.30468988419
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",128,64,4,41.9672395,1.6222264504158486,73793.71078705788
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",100,100,32,48.2486755,1.6223685313445828,74238.1038916111
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",32,128,20,41.5724095,1.622424021857858,74620.31832075119
 , , ,8,16,20,30.4520105,1.6224269407983463,74903.68211174011
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",96,80,256,15.7792685,1.622475777515103,75054.5508992672
 , ,"#pragma clang loop(i1,j1,k1,i2,j2) interchange permutation(j1,k1,i1,j2,i2)",50,128,64,40.1424775,1.6224825976982045,75425.91748976707
 , , ,50,20,8,37.081469,1.6225449575138398,75768.95212364197
